aliveTime,authTime,connectTime,httpType,ipAddress,position,speed
,,,,,,
1小时,2017/6/11 17:11,0.325,HTTP,60.178.86.244:808,浙江宁波,1.628
,,,,,,
37分钟,2017/6/11 17:10,0.051,HTTPS,183.153.29.136:808,浙江台州,0.257
,,,,,,
73天,2017/6/11 17:10,0.045,HTTP,115.220.5.36:808,浙江宁波,0.228
,,,,,,
36分钟,2017/6/11 17:10,0.062,HTTPS,60.184.172.240:808,浙江丽水,0.311
,,,,,,
70天,2017/6/11 17:00,0.041,HTTP,115.220.150.236:808,浙江宁波,0.208
,,,,,,
55天,2017/6/11 17:00,0.024,HTTPS,123.163.82.4:808,河南新乡,0.124
,,,,,,
28天,2017/6/11 17:00,0.032,HTTPS,117.91.138.87:808,江苏扬州,0.161
,,,,,,
1分钟,2017/6/11 17:00,0.09,HTTPS,114.239.148.158:808,江苏宿迁市泗阳县,0.451
,,,,,,
1分钟,2017/6/11 16:55,0.168,HTTPS,121.226.153.8:808,江苏盐城,0.842
,,,,,,
31天,2017/6/11 16:55,0.323,HTTPS,115.203.80.179:808,浙江台州,1.616
,,,,,,
1分钟,2017/6/11 16:55,0.098,HTTPS,183.153.49.68:808,浙江台州,0.491
,,,,,,
1分钟,2017/6/11 16:33,1.057,HTTPS,183.166.170.159:808,安徽合肥,5.285
,,,,,,
1分钟,2017/6/11 16:33,0.18,HTTPS,59.62.167.37:808,江西宜春,0.904
,,,,,,
1分钟,2017/6/11 16:33,0.134,HTTPS,60.184.172.10:808,浙江丽水,0.67
,,,,,,
45天,2017/6/11 16:31,1.517,HTTPS,117.43.0.20:808,江西九江,7.589
,,,,,,
1分钟,2017/6/11 16:22,0.116,HTTPS,175.153.20.71:808,四川,0.583
,,,,,,
48天,2017/6/11 16:22,0.548,HTTP,114.239.146.36:808,江苏宿迁市泗阳县,2.741
,,,,,,
1分钟,2017/6/11 16:15,0.1,HTTP,115.203.89.154:808,浙江台州,0.502
,,,,,,
1分钟,2017/6/11 16:15,0.091,HTTP,59.62.123.190:808,江西鹰潭,0.456
,,,,,,
14天,2017/6/11 16:11,0.554,HTTPS,123.170.255.150:808,山东滨州,2.774
,,,,,,
1分钟,2017/6/11 16:11,0.865,HTTPS,180.118.241.1:808,江苏镇江,4.326
,,,,,,
1分钟,2017/6/11 16:11,0.045,HTTPS,180.110.16.96:808,江苏南京,0.227
,,,,,,
1分钟,2017/6/11 16:11,0.076,HTTPS,114.230.123.92:808,江苏扬州,0.383
,,,,,,
17天,2017/6/11 16:11,0.072,HTTP,221.229.47.185:808,江苏扬州,0.364
,,,,,,
48分钟,2017/6/11 16:10,0.352,HTTPS,59.62.123.44:808,江西鹰潭,1.764
,,,,,,
88天,2017/6/11 16:10,0.907,HTTP,115.220.148.75:808,浙江宁波,4.537
,,,,,,
32分钟,2017/6/11 16:02,0.328,HTTP,1.192.230.120:808,河南郑州,1.641
,,,,,,
101天,2017/6/11 16:00,0.056,HTTP,119.5.1.18:808,四川南充,0.283
,,,,,,
54天,2017/6/11 16:00,0.044,HTTPS,221.229.44.205:808,江苏扬州,0.224
,,,,,,
55分钟,2017/6/11 15:55,0.665,HTTPS,115.213.177.245:808,浙江丽水,3.327
,,,,,,
1分钟,2017/6/11 15:55,0.448,HTTPS,111.77.196.124:808,江西宜春,2.243
,,,,,,
1分钟,2017/6/11 15:55,0.077,HTTPS,218.64.92.58:808,江西吉安,0.387
,,,,,,
61天,2017/6/11 15:55,0.037,HTTPS,221.229.45.149:808,江苏扬州,0.187
,,,,,,
1分钟,2017/6/11 15:55,0.182,HTTPS,111.77.197.98:808,江西宜春,0.911
,,,,,,
28天,2017/6/11 15:53,0.044,HTTPS,115.220.149.35:808,浙江宁波,0.22
,,,,,,
87天,2017/6/11 15:52,0.053,HTTP,114.239.144.57:808,江苏宿迁市泗阳县,0.265
,,,,,,
21分钟,2017/6/11 15:52,0.06,HTTP,115.203.64.72:808,浙江台州,0.302
,,,,,,
43天,2017/6/11 15:45,1.023,HTTP,121.226.172.62:808,江苏,5.119
,,,,,,
21天,2017/6/11 15:44,0.051,HTTPS,115.151.3.78:808,江西宜春,0.259
,,,,,,
51天,2017/6/11 15:44,0.373,HTTPS,221.229.44.17:808,江苏扬州,1.865
,,,,,,
1分钟,2017/6/11 15:44,1.045,HTTPS,121.226.152.158:808,江苏盐城,5.227
,,,,,,
17天,2017/6/11 15:40,0.046,HTTPS,123.169.90.126:808,山东淄博,0.233
,,,,,,
1分钟,2017/6/11 15:33,1.027,HTTPS,153.101.12.78:808,江苏,5.138
,,,,,,
1分钟,2017/6/11 15:33,0.053,HTTPS,121.226.165.4:808,江苏,0.269
,,,,,,
14天,2017/6/11 15:33,0.176,HTTPS,182.87.15.129:808,江西鹰潭,0.881
,,,,,,
46分钟,2017/6/11 15:31,0.043,HTTP,123.144.101.127:53281,重庆,0.217
,,,,,,
1分钟,2017/6/11 15:30,1.33,HTTP,222.189.245.25:808,江苏扬州,6.652
,,,,,,
1分钟,2017/6/11 15:30,0.705,HTTP,117.43.0.47:808,江西九江,3.528
,,,,,,
5天,2017/6/11 15:22,0.422,HTTPS,59.62.97.98:808,江西鹰潭,2.111
,,,,,,
1分钟,2017/6/11 15:22,0.248,HTTPS,114.231.111.4:808,江苏南通,1.242
,,,,,,
61天,2017/6/11 15:21,0.694,HTTPS,218.64.92.59:808,江西吉安,3.473
,,,,,,
1分钟,2017/6/11 15:16,0.893,HTTP,153.36.34.129:808,江苏,4.469
,,,,,,
11分钟,2017/6/11 15:11,1.441,HTTPS,114.239.147.140:808,江苏宿迁市泗阳县,7.208
,,,,,,
11天,2017/6/11 15:11,0.265,HTTPS,59.62.126.168:808,江西鹰潭,1.328
,,,,,,
38天,2017/6/11 15:11,0.851,HTTPS,218.64.92.63:808,江西吉安,4.255
,,,,,,
11小时,2017/6/11 15:11,0.093,HTTPS,221.229.45.150:808,江苏扬州,0.467
,,,,,,
21天,2017/6/11 15:11,0.445,HTTPS,218.64.92.125:808,江西吉安,2.227
,,,,,,
52天,2017/6/11 15:11,0.303,HTTP,115.220.146.20:808,浙江宁波,1.518
,,,,,,
13天,2017/6/11 15:11,0.075,HTTPS,113.58.233.44:808,海南海口,0.379
,,,,,,
20天,2017/6/11 15:11,0.133,HTTP,182.38.19.76:808,山东威海,0.668
,,,,,,
1小时,2017/6/11 15:03,1.248,HTTP,14.105.250.3:8998,重庆,6.24
,,,,,,
41分钟,2017/6/11 15:03,0.091,HTTPS,123.169.84.156:808,山东淄博,0.455
,,,,,,
40分钟,2017/6/11 15:02,0.072,HTTPS,115.203.88.62:808,浙江台州,0.363
,,,,,,
581天,2017/6/11 15:01,0.504,HTTP,110.73.7.92:8123,广西防城港,2.524
,,,,,,
1分钟,2017/6/11 15:01,0.2,HTTPS,59.62.126.143:808,江西鹰潭,1.003
,,,,,,
27分钟,2017/6/11 15:00,0.047,HTTPS,183.153.19.137:808,浙江台州,0.239
,,,,,,
1分钟,2017/6/11 15:00,0.11,HTTPS,115.213.202.154:808,浙江丽水,0.554
,,,,,,
85天,2017/6/11 15:00,0.039,HTTP,114.239.0.246:808,江苏宿迁,0.198
,,,,,,
103天,2017/6/11 15:00,0.048,HTTP,119.5.0.20:808,四川南充,0.241
,,,,,,
1分钟,2017/6/11 15:00,0.07,HTTP,115.213.177.245:808,浙江丽水,0.353
,,,,,,
53天,2017/6/11 14:55,0.664,HTTP,114.239.149.141:808,江苏宿迁市泗阳县,3.322
,,,,,,
1分钟,2017/6/11 14:55,0.053,HTTPS,123.55.189.137:808,河南三门峡,0.265
,,,,,,
29分钟,2017/6/11 14:52,0.651,HTTPS,123.163.163.189:808,河南三门峡,3.256
,,,,,,
61天,2017/6/11 14:51,0.975,HTTP,115.215.70.177:808,浙江宁波,4.878
,,,,,,
47天,2017/6/11 14:51,1.09,HTTPS,115.220.3.76:808,浙江宁波,5.451
,,,,,,
39分钟,2017/6/11 14:50,0.045,HTTPS,123.169.229.216:808,山东德州,0.228
,,,,,,
1天,2017/6/11 14:50,0.018,HTTPS,39.67.161.6:8118,山东,0.093
,,,,,,
1小时,2017/6/11 14:46,0.67,HTTPS,175.155.152.122:808,四川德阳,3.352
,,,,,,
1分钟,2017/6/11 14:45,0.059,HTTP,59.62.120.53:808,江西鹰潭,0.299
,,,,,,
1分钟,2017/6/11 14:45,0.255,HTTP,218.64.92.55:808,江西吉安,1.276
,,,,,,
1分钟,2017/6/11 14:45,0.059,HTTP,59.62.120.24:808,江西鹰潭,0.299
,,,,,,
11分钟,2017/6/11 14:41,0.056,HTTP,117.91.138.42:808,江苏扬州,0.28
,,,,,,
19分钟,2017/6/11 14:41,0.5,HTTPS,111.72.229.24:808,江西鹰潭,2.501
,,,,,,
7分钟,2017/6/11 14:40,0.264,HTTPS,123.54.195.129:808,河南驻马店,1.321
,,,,,,
1天,2017/6/11 14:39,0.109,HTTP,114.239.146.106:808,江苏宿迁市泗阳县,0.545
,,,,,,
1分钟,2017/6/11 14:33,0.053,HTTPS,59.62.83.91:808,江西鹰潭,0.266
,,,,,,
1分钟,2017/6/11 14:33,0.267,HTTPS,113.121.20.65:808,山东烟台市莱阳,1.336
,,,,,,
1分钟,2017/6/11 14:31,1.341,HTTP,182.35.216.243:808,山东德州,6.706
,,,,,,
1分钟,2017/6/11 14:30,0.555,HTTP,113.236.34.164:808,辽宁鞍山,2.778
,,,,,,
1分钟,2017/6/11 14:22,0.821,HTTPS,115.212.61.148:808,浙江金华,4.108
,,,,,,
77天,2017/6/11 14:22,0.022,HTTP,222.85.50.35:43695,河南平顶山,0.113
,,,,,,
1分钟,2017/6/11 14:22,0.545,HTTPS,175.155.245.203:808,四川德阳,2.726
,,,,,,
1分钟,2017/6/11 14:22,0.45,HTTPS,117.91.246.22:808,江苏扬州,2.254
,,,,,,
1分钟,2017/6/11 14:22,0.395,HTTPS,59.62.109.61:808,江西鹰潭,1.975
,,,,,,
1分钟,2017/6/11 14:11,0.605,HTTPS,121.62.134.155:808,湖北黄冈,3.025
,,,,,,
1分钟,2017/6/11 14:11,1.267,HTTPS,123.55.184.230:808,河南三门峡,6.335
,,,,,,
49分钟,2017/6/11 14:11,0.284,HTTPS,115.220.145.154:808,浙江宁波,1.422
,,,,,,
1分钟,2017/6/11 14:11,1.076,HTTPS,121.62.133.114:808,湖北黄冈,5.383
,,,,,,
8分钟,2017/6/11 14:10,0.039,HTTP,60.176.254.54:8998,浙江杭州,0.196
,,,,,,
1分钟,2017/6/11 14:01,0.595,HTTP,111.76.227.51:808,江西南昌,2.976
,,,,,,
44天,2017/6/11 14:01,0.152,HTTP,222.85.50.106:808,河南平顶山,0.761
,,,,,,
1分钟,2017/6/11 14:01,0.797,HTTP,59.62.109.158:808,江西鹰潭,3.987
,,,,,,
38天,2017/6/11 14:01,1.031,HTTP,59.62.86.234:808,江西鹰潭,5.156
,,,,,,
28天,2017/6/11 14:01,1.38,HTTP,114.239.0.83:808,江苏宿迁,6.904
,,,,,,
1分钟,2017/6/11 14:01,1.551,HTTPS,175.155.230.107:808,四川德阳,7.758
,,,,,,
38分钟,2017/6/11 14:00,0.844,HTTPS,115.220.3.104:808,浙江宁波,4.223
,,,,,,
1分钟,2017/6/11 14:00,0.498,HTTPS,182.87.14.99:808,江西鹰潭市贵溪,2.493
,,,,,,
1分钟,2017/6/11 14:00,0.703,HTTP,175.155.236.117:808,四川德阳,3.518
,,,,,,
1分钟,2017/6/11 13:55,0.579,HTTPS,121.206.54.175:808,福建漳州,2.898
,,,,,,
1分钟,2017/6/11 13:55,0.197,HTTPS,115.151.7.120:808,江西宜春,0.989
,,,,,,
30分钟,2017/6/11 13:52,0.052,HTTPS,60.184.175.22:808,浙江丽水,0.263
,,,,,,
40分钟,2017/6/11 13:51,0.074,HTTPS,122.245.71.116:808,浙江宁波,0.373
,,,,,,
6分钟,2017/6/11 13:50,0.071,HTTPS,112.84.16.17:808,江苏徐州,0.355
,,,,,,
84天,2017/6/11 13:46,0.199,HTTP,123.169.85.145:808,山东淄博,0.998
,,,,,,
1分钟,2017/6/11 13:45,0.584,HTTPS,121.62.132.35:808,湖北黄冈,2.923
,,,,,,
1分钟,2017/6/11 13:45,1.223,HTTP,59.62.86.217:808,江西鹰潭,6.116
,,,,,,
1分钟,2017/6/11 13:45,0.215,HTTP,115.202.180.53:808,浙江台州,1.077
,,,,,,
64天,2017/6/11 13:44,0.054,HTTP,221.229.45.159:808,江苏扬州,0.27
,,,,,,
17天,2017/6/11 13:44,0.076,HTTP,58.253.70.149:8080,广东茂名,0.383
,,,,,,
21分钟,2017/6/11 13:32,0.031,HTTPS,123.54.195.41:808,河南驻马店,0.157
,,,,,,
20分钟,2017/6/11 13:32,0.12,HTTPS,111.72.154.248:808,江西宜春,0.6
,,,,,,
11天,2017/6/11 13:23,0.21,HTTPS,117.43.0.32:808,江西九江,1.051
,,,,,,
1小时,2017/6/11 13:22,1.175,HTTPS,121.31.177.208:8123,广西北海,5.876
,,,,,,
1分钟,2017/6/11 13:22,0.648,HTTPS,183.36.41.144:808,广东江门,3.243
,,,,,,
1分钟,2017/6/11 13:22,0.66,HTTPS,112.82.234.171:808,江苏常州,3.304
,,,,,,
1分钟,2017/6/11 13:22,1.032,HTTPS,123.55.189.88:808,河南三门峡,5.163
,,,,,,
1分钟,2017/6/11 13:16,1.062,HTTP,171.38.142.70:8123,广西钦州,5.312
,,,,,,
13天,2017/6/11 13:11,0.089,HTTPS,110.83.46.86:808,福建福州,0.446
,,,,,,
1分钟,2017/6/11 13:11,0.065,HTTPS,180.110.133.112:808,江苏南京,0.326
,,,,,,
1分钟,2017/6/11 13:11,0.066,HTTPS,222.94.146.209:808,江苏南京,0.33
,,,,,,
1分钟,2017/6/11 13:11,0.042,HTTPS,180.118.242.20:808,江苏镇江,0.212
,,,,,,
49天,2017/6/11 13:04,0.063,HTTP,115.220.146.152:808,浙江宁波,0.318
,,,,,,
21天,2017/6/11 13:01,0.057,HTTPS,221.229.46.43:808,江苏扬州,0.289
,,,,,,
1分钟,2017/6/11 13:00,0.033,HTTP,222.94.150.246:808,江苏南京,0.167
,,,,,,
16分钟,2017/6/11 13:00,0.051,HTTPS,115.213.203.43:808,浙江丽水,0.256
,,,,,,
10天,2017/6/11 13:00,0.205,HTTPS,122.245.71.227:808,浙江宁波,1.029
,,,,,,
1分钟,2017/6/11 13:00,0.05,HTTP,123.170.255.30:808,山东滨州,0.252
,,,,,,
35天,2017/6/11 13:00,0.253,HTTPS,115.220.148.227:808,浙江宁波,1.267
,,,,,,
12小时,2017/6/11 12:52,0.09,HTTP,123.169.86.203:808,山东淄博,0.451
,,,,,,
5分钟,2017/6/11 12:50,0.731,HTTPS,120.36.212.83:808,福建厦门,3.655
,,,,,,
62天,2017/6/11 12:45,0.105,HTTPS,218.64.92.161:808,江西吉安,0.526
,,,,,,
1分钟,2017/6/11 12:44,0.731,HTTPS,59.62.98.7:808,江西鹰潭,3.655
,,,,,,
1分钟,2017/6/11 12:44,0.49,HTTPS,121.62.128.224:808,湖北黄冈,2.452
,,,,,,
57天,2017/6/11 12:41,0.039,HTTPS,171.13.36.192:808,河南,0.199
,,,,,,
3天,2017/6/11 12:40,0.173,HTTPS,220.160.10.18:808,福建福州,0.868
,,,,,,
1小时,2017/6/11 12:35,0.746,HTTPS,123.163.83.93:808,河南新乡,3.73
,,,,,,
1分钟,2017/6/11 12:33,1.187,HTTPS,115.203.79.35:808,浙江台州,5.937
,,,,,,
1分钟,2017/6/11 12:33,0.067,HTTPS,122.241.73.207:808,浙江丽水,0.335
,,,,,,
62天,2017/6/11 12:33,1.361,HTTPS,117.43.0.248:808,江西九江,6.807
,,,,,,
1分钟,2017/6/11 12:33,1.531,HTTPS,123.163.134.36:808,河南开封,7.657
,,,,,,
1分钟,2017/6/11 12:33,0.059,HTTPS,123.163.167.178:808,河南三门峡,0.298
,,,,,,
1分钟,2017/6/11 12:33,0.037,HTTPS,222.94.146.233:808,江苏南京,0.185
,,,,,,
63天,2017/6/11 12:32,0.173,HTTPS,36.249.28.97:808,福建泉州,0.866
,,,,,,
1分钟,2017/6/11 12:22,0.98,HTTPS,36.99.215.15:808,浙江,4.901
,,,,,,
1分钟,2017/6/11 12:22,1.359,HTTPS,110.73.10.239:8123,广西防城港,6.797
,,,,,,
1分钟,2017/6/11 12:22,0.096,HTTPS,59.62.119.115:808,江西鹰潭,0.482
,,,,,,
65天,2017/6/11 12:22,0.637,HTTP,180.110.132.58:808,江苏南京,3.185
,,,,,,
6小时,2017/6/11 12:22,0.038,HTTPS,123.170.255.24:808,山东滨州,0.193
,,,,,,
68天,2017/6/11 12:16,0.231,HTTP,115.220.3.119:808,浙江宁波,1.158
,,,,,,
1分钟,2017/6/11 12:16,0.323,HTTP,115.203.83.113:808,浙江台州,1.616
,,,,,,
18小时,2017/6/11 12:11,0.49,HTTP,115.213.203.123:808,浙江丽水,2.45
,,,,,,
1分钟,2017/6/11 12:11,0.042,HTTPS,121.226.162.192:808,江苏,0.212
,,,,,,
1分钟,2017/6/11 12:11,0.05,HTTPS,117.43.0.83:808,江西九江,0.254
,,,,,,
1分钟,2017/6/11 12:11,0.359,HTTPS,183.153.32.75:808,浙江台州,1.798
,,,,,,
1分钟,2017/6/11 12:11,0.053,HTTPS,125.106.94.36:808,浙江衢州,0.265
,,,,,,
2小时,2017/6/11 12:10,0.108,HTTPS,60.184.173.43:808,浙江丽水,0.542
,,,,,,
7小时,2017/6/11 12:09,0.034,HTTP,113.123.16.51:808,山东青岛,0.172
,,,,,,
46分钟,2017/6/11 12:01,0.04,HTTP,222.95.19.146:808,江苏南京,0.201
,,,,,,
75天,2017/6/11 11:55,0.042,HTTP,123.169.86.107:808,山东淄博,0.211
,,,,,,
36分钟,2017/6/11 11:51,0.25,HTTP,115.203.93.119:808,浙江台州,1.253
,,,,,,
51分钟,2017/6/11 11:51,0.081,HTTP,122.241.75.161:808,浙江丽水,0.408
,,,,,,
35分钟,2017/6/11 11:50,0.525,HTTP,123.170.255.16:808,山东滨州,2.625
,,,,,,
16天,2017/6/11 11:50,0.173,HTTPS,123.163.163.124:808,河南三门峡,0.869
,,,,,,
4分钟,2017/6/11 11:50,0.297,HTTP,59.62.4.4:808,江西萍乡,1.488
,,,,,,
1分钟,2017/6/11 11:45,0.971,HTTP,182.87.15.169:808,江西鹰潭,4.857
,,,,,,
1分钟,2017/6/11 11:44,0.937,HTTPS,117.43.42.248:808,江西鹰潭,4.686
,,,,,,
55天,2017/6/11 11:44,0.743,HTTPS,114.239.1.156:808,江苏宿迁,3.719
,,,,,,
1分钟,2017/6/11 11:44,0.391,HTTPS,115.207.39.97:808,浙江衢州,1.959
,,,,,,
30分钟,2017/6/11 11:41,0.047,HTTPS,123.163.165.164:808,河南三门峡,0.237
,,,,,,
10分钟,2017/6/11 11:40,1.3,HTTP,182.38.23.135:808,山东威海,6.504
,,,,,,
8分钟,2017/6/11 11:31,1.507,HTTPS,183.153.37.240:808,浙江台州,7.536
,,,,,,
1分钟,2017/6/11 11:31,0.898,HTTP,59.62.42.170:808,江西萍乡,4.494
,,,,,,
1分钟,2017/6/11 11:30,0.254,HTTP,121.206.23.121:808,福建漳州,1.27
,,,,,,
1分钟,2017/6/11 11:30,0.141,HTTP,111.72.244.166:808,江西鹰潭,0.708
,,,,,,
9分钟,2017/6/11 11:21,0.1,HTTPS,115.151.1.202:808,江西宜春,0.5
,,,,,,
1分钟,2017/6/11 11:15,0.942,HTTP,114.99.13.163:808,安徽安庆,4.711
,,,,,,
1分钟,2017/6/11 11:11,0.54,HTTPS,27.8.23.234:808,重庆,2.702
,,,,,,
1分钟,2017/6/11 11:11,0.631,HTTPS,114.228.19.161:808,江苏常州,3.159
,,,,,,
1分钟,2017/6/11 11:11,0.051,HTTPS,182.45.43.48:808,山东,0.258
,,,,,,
11分钟,2017/6/11 11:11,0.386,HTTP,114.227.39.150:808,江苏常州,1.932
,,,,,,
1分钟,2017/6/11 11:11,0.229,HTTPS,125.89.126.179:808,广东河源,1.145
,,,,,,
3小时,2017/6/11 11:03,0.073,HTTPS,183.151.41.67:808,浙江丽水,0.369
,,,,,,
227天,2017/6/11 11:00,0.119,HTTP,171.38.128.239:8123,广西钦州,0.597
,,,,,,
1分钟,2017/6/11 11:00,1.359,HTTPS,121.234.213.108:808,江苏淮安,6.795
,,,,,,
1分钟,2017/6/11 11:00,0.073,HTTPS,139.201.151.177:808,四川,0.365
,,,,,,
1分钟,2017/6/11 11:00,0.051,HTTP,114.227.38.17:808,江苏常州,0.257
,,,,,,
60天,2017/6/11 10:55,0.043,HTTPS,221.229.44.25:808,江苏扬州,0.215
,,,,,,
44天,2017/6/11 10:55,0.358,HTTPS,221.229.47.250:808,江苏扬州,1.793
,,,,,,
32天,2017/6/11 10:55,0.523,HTTPS,117.43.0.37:808,江西九江,2.619
,,,,,,
75天,2017/6/11 10:54,0.057,HTTP,119.5.1.35:808,四川南充,0.285
,,,,,,
3小时,2017/6/11 10:50,0.632,HTTPS,49.86.62.185:808,江苏扬州,3.162
,,,,,,
35分钟,2017/6/11 10:50,0.215,HTTP,112.84.118.118:808,江苏徐州,1.078
,,,,,,
104天,2017/6/11 10:50,0.052,HTTP,119.5.1.21:808,四川南充,0.26
,,,,,,
12分钟,2017/6/11 10:46,1.577,HTTPS,115.202.174.211:808,浙江台州,7.885
,,,,,,
1分钟,2017/6/11 10:45,0.047,HTTPS,111.72.230.226:808,江西鹰潭,0.237
,,,,,,
12分钟,2017/6/11 10:45,0.044,HTTPS,60.184.174.227:808,浙江丽水,0.222
,,,,,,
6分钟,2017/6/11 10:40,0.677,HTTPS,115.212.59.99:808,浙江金华,3.388
,,,,,,
1分钟,2017/6/11 10:33,1.291,HTTPS,59.62.126.11:808,江西鹰潭,6.455
,,,,,,
1分钟,2017/6/11 10:33,0.047,HTTPS,115.203.68.187:808,浙江台州,0.235
,,,,,,
1分钟,2017/6/11 10:33,0.235,HTTPS,123.96.2.18:808,浙江舟山,1.178
,,,,,,
48分钟,2017/6/11 10:32,0.67,HTTPS,123.163.162.161:808,河南三门峡,3.354
,,,,,,
31分钟,2017/6/11 10:31,0.278,HTTPS,125.118.71.66:808,浙江杭州,1.39
,,,,,,
1分钟,2017/6/11 10:22,1.247,HTTPS,110.86.99.186:808,福建厦门,6.239
,,,,,,
1分钟,2017/6/11 10:22,0.404,HTTPS,121.226.152.155:808,江苏盐城,2.022
,,,,,,
1分钟,2017/6/11 10:15,1.105,HTTP,113.121.250.207:808,山东德州,5.525
,,,,,,
1分钟,2017/6/11 10:15,0.234,HTTP,115.220.4.155:808,浙江宁波,1.17
,,,,,,
29天,2017/6/11 10:11,0.246,HTTP,125.89.120.32:808,广东河源,1.23
,,,,,,
1分钟,2017/6/11 10:11,1.255,HTTPS,171.39.39.125:8123,广西百色,6.275
,,,,,,
565天,2017/6/11 10:10,1.401,HTTP,110.73.1.46:8123,广西防城港,7.007
,,,,,,
5小时,2017/6/11 10:10,0.041,HTTPS,1.194.128.184:808,河南平顶山,0.206
,,,,,,
69天,2017/6/11 9:52,0.047,HTTP,222.85.39.10:808,河南平顶山,0.239
,,,,,,
73天,2017/6/11 9:50,0.143,HTTP,115.220.5.176:808,浙江宁波,0.715
,,,,,,
40天,2017/6/11 9:50,0.292,HTTPS,221.229.45.132:808,江苏扬州,1.464
,,,,,,
65天,2017/6/11 9:46,0.396,HTTPS,113.58.234.201:808,海南海口,1.982
,,,,,,
2分钟,2017/6/11 9:46,0.055,HTTPS,123.163.161.192:808,河南三门峡,0.275
,,,,,,
1分钟,2017/6/11 9:45,0.335,HTTPS,60.178.84.16:808,浙江宁波,1.678
,,,,,,
1分钟,2017/6/11 9:45,0.189,HTTPS,113.121.244.40:808,山东德州,0.948
,,,,,,
4小时,2017/6/11 9:45,1.059,HTTP,222.95.18.141:808,江苏南京,5.296
,,,,,,
53天,2017/6/11 9:44,0.406,HTTP,117.43.0.31:808,江西九江,2.034
,,,,,,
12天,2017/6/11 9:44,0.123,HTTPS,222.76.118.196:808,福建福州,0.616
,,,,,,
1分钟,2017/6/11 9:44,0.9,HTTPS,180.118.241.160:808,江苏镇江,4.502
,,,,,,
8天,2017/6/11 9:36,0.931,HTTPS,123.169.84.198:808,山东淄博,4.659
,,,,,,
1分钟,2017/6/11 9:22,0.089,HTTPS,180.110.132.169:808,江苏南京,0.446
,,,,,,
1分钟,2017/6/11 9:22,0.042,HTTPS,123.55.91.43:808,河南新乡,0.212
,,,,,,
1分钟,2017/6/11 9:22,0.278,HTTPS,114.230.107.11:808,江苏扬州,1.391
,,,,,,
1分钟,2017/6/11 9:22,1.077,HTTPS,60.184.172.109:808,浙江丽水,5.386
,,,,,,
38天,2017/6/11 9:21,0.33,HTTPS,49.86.62.128:808,江苏扬州,1.65
,,,,,,
9分钟,2017/6/11 9:20,0.035,HTTPS,123.163.82.112:808,河南新乡,0.177
,,,,,,
1分钟,2017/6/11 9:16,0.205,HTTP,115.213.202.101:808,浙江丽水,1.028
,,,,,,
1分钟,2017/6/11 9:16,0.103,HTTP,222.95.21.216:808,江苏南京,0.516
,,,,,,
1分钟,2017/6/11 9:15,0.748,HTTP,111.77.196.131:808,江西宜春,3.74
,,,,,,
1分钟,2017/6/11 9:11,1.331,HTTPS,121.31.102.179:8123,广西防城港,6.659
,,,,,,
99天,2017/6/11 9:11,0.089,HTTP,119.5.1.42:808,四川南充,0.449
,,,,,,
31天,2017/6/11 9:11,0.044,HTTPS,115.220.149.45:808,浙江宁波,0.222
,,,,,,
1分钟,2017/6/11 9:11,0.171,HTTPS,115.220.2.169:808,浙江宁波,0.855
,,,,,,
6小时,2017/6/11 9:04,0.035,HTTP,123.163.164.89:808,河南三门峡,0.176
,,,,,,
102天,2017/6/11 9:02,0.234,HTTP,119.5.0.31:808,四川南充,1.172
,,,,,,
15天,2017/6/11 9:00,0.06,HTTPS,125.89.122.176:808,广东河源,0.3
,,,,,,
1分钟,2017/6/11 9:00,0.255,HTTPS,112.194.41.220:808,四川达州,1.278
,,,,,,
1小时,2017/6/11 8:57,0.74,HTTPS,122.4.46.101:808,山东济南,3.701
,,,,,,
4小时,2017/6/11 8:51,0.027,HTTP,101.68.106.190:8118,浙江杭州,0.136
,,,,,,
39分钟,2017/6/11 8:51,0.06,HTTPS,123.163.164.196:808,河南三门峡,0.302
,,,,,,
5分钟,2017/6/11 8:50,0.065,HTTP,60.178.84.102:808,浙江宁波,0.328
,,,,,,
5分钟,2017/6/11 8:50,0.041,HTTP,60.178.87.177:808,浙江宁波,0.207
,,,,,,
97天,2017/6/11 8:50,0.057,HTTP,119.5.0.70:808,四川南充,0.289
,,,,,,
1分钟,2017/6/11 8:45,0.24,HTTP,114.238.62.227:808,江苏淮安,1.2
,,,,,,
1分钟,2017/6/11 8:45,0.636,HTTP,121.62.170.130:808,湖北黄冈,3.18
,,,,,,
30分钟,2017/6/11 8:45,0.204,HTTP,115.203.87.236:808,浙江台州,1.021
,,,,,,
48天,2017/6/11 8:45,0.51,HTTPS,117.43.0.190:808,江西九江,2.552
,,,,,,
11天,2017/6/11 8:33,0.033,HTTP,123.163.164.74:808,河南三门峡,0.165
,,,,,,
69天,2017/6/11 8:33,1.282,HTTP,114.230.107.139:808,江苏扬州,6.413
,,,,,,
2小时,2017/6/11 8:31,0.74,HTTPS,111.77.197.246:808,江西宜春,3.703
,,,,,,
20天,2017/6/11 8:30,0.094,HTTP,60.184.172.28:808,浙江丽水,0.47
,,,,,,
61天,2017/6/11 8:28,0.32,HTTP,115.220.3.192:808,浙江宁波,1.601
,,,,,,
595天,2017/6/11 8:15,0.089,HTTP,221.10.159.234:1337,四川内江,0.447
,,,,,,
1分钟,2017/6/11 8:15,0.398,HTTP,153.36.55.135:808,江苏,1.993
